Employee ID,Age,Department,Job Role,Distance From Home,Monthly Income,Years At Company,Attrition
EMP-5167DFC1,22,Engineering,Engineering Manager,14,11226,0,Yes
EMP-7955A1C2,22,Engineering,Software Engineer,5,2584,4,Yes
EMP-D81654B1,52,Human Resources,HR Generalist,8,3906,2,No
EMP-A023B6EA,32,Engineering,Engineering Manager,2,10438,3,No
EMP-32752A05,39,Customer Support,Customer Success Manager,5,12235,17,No
EMP-DB8D0A98,48,Human Resources,HR Generalist,1,4252,4,Yes
EMP-40B5282F,40,Engineering,Engineering Manager,12,10842,2,No
EMP-02CBBC9B,37,Engineering,Software Engineer,5,2934,10,Yes
EMP-CEB65228,45,Sales,Sales Representative,33,3649,2,Yes
EMP-F279998E,40,Customer Support,Customer Success Manager,11,7205,1,Yes
EMP-0EC3189D,36,Sales,Sales Executive,4,3371,1,Yes
EMP-6ADC6A3E,18,Human Resources,HR Generalist,2,3878,0,No
EMP-8E772119,37,Sales,Sales Representative,5,4436,4,No
EMP-8A78ADA2,49,Engineering,Senior Software Engineer,9,7167,0,No
EMP-910C80DA,33,Human Resources,HR Generalist,9,4222,6,No
EMP-AB95253A,43,Engineering,Software Engineer,1,3483,9,No
EMP-FD05AC82,23,Engineering,Senior Software Engineer,1,5749,5,No
EMP-FC091418,50,Sales,Sales Representative,7,2167,0,No
EMP-8C527161,28,Human Resources,HR Generalist,2,3048,2,No
EMP-4D2B73C0,28,Customer Support,Support Specialist,4,4844,2,Yes
EMP-3BB2DB49,31,Sales,Sales Executive,1,4878,1,No
EMP-019C9AC5,38,Customer Support,Customer Success Manager,15,7505,9,No
EMP-7CE8AD13,33,Customer Support,Support Specialist,11,5207,1,No
EMP-5B550A0A,39,Engineering,Engineering Manager,1,9196,2,No
EMP-0EC09D6A,50,Customer Support,Support Director,14,8307,1,No
EMP-02ECB9A7,32,Engineering,Engineering Manager,5,10680,6,No
EMP-5BDC007F,44,Engineering,Senior Software Engineer,9,4615,12,Yes
EMP-520DAF88,42,Sales,Regional Manager,8,8825,1,No
EMP-DD9A89D3,18,Customer Support,Support Director,8,9219,0,No
EMP-2566C1EC,57,Customer Support,Support Specialist,7,5230,0,Yes
EMP-3D139B6A,37,Engineering,Software Engineer,3,2101,1,No
EMP-CE76CA12,18,Research & Development,Research Scientist,2,4056,0,No
EMP-4EB2FC5E,42,Research & Development,Laboratory Technician,1,4859,7,No
EMP-0F6CA498,43,Engineering,Software Engineer,1,4816,5,No
EMP-7BE3D712,40,Research & Development,Manufacturing Director,10,11034,3,No
EMP-4AB95531,32,Sales,Sales Executive,10,4038,0,No
EMP-3828244E,20,Engineering,Engineering Manager,7,8944,0,No
EMP-DF403FC1,47,Human Resources,HR Director,1,10375,0,No
EMP-FE7586BA,18,Sales,Regional Manager,1,12050,0,No
EMP-F7B7B75D,39,Customer Support,Customer Success Manager,9,9811,0,Yes
EMP-CBA0DD55,31,Research & Development,Research Scientist,3,3514,2,No
EMP-608319FC,39,Customer Support,Support Specialist,18,4702,6,No
EMP-3F0DB09D,41,Customer Support,Support Specialist,3,3360,5,No
EMP-321F8A79,28,Customer Support,Customer Success Manager,26,8442,0,No
EMP-F0C4ED15,48,Human Resources,HR Business Partner,18,7131,18,No
EMP-96B6DBDD,42,Customer Support,Support Director,10,10886,0,No
EMP-D71057E3,36,Research & Development,Manufacturing Director,1,10616,2,No
EMP-DE3F1EED,43,Customer Support,Support Director,6,10651,0,No
EMP-B8EEB235,27,Engineering,Software Engineer,26,2000,5,No
EMP-34F355D5,40,Human Resources,HR Director,1,7260,17,No
EMP-D567B717,34,Engineering,Senior Software Engineer,4,3337,5,No
EMP-16C8CF30,50,Sales,Sales Representative,3,5135,1,No
EMP-A4F2FA31,41,Human Resources,HR Business Partner,1,4986,4,No
EMP-8454D292,20,Engineering,Engineering Manager,1,6923,2,No
EMP-54C6E220,32,Research & Development,Research Scientist,5,4835,9,No
EMP-0A1411F7,34,Engineering,Senior Software Engineer,7,6600,1,No
EMP-70786339,43,Engineering,Engineering Manager,1,10416,9,No
EMP-B483547E,18,Research & Development,Research Director,7,8686,0,No
EMP-A19C2A98,42,Engineering,Engineering Manager,2,11396,1,No
EMP-2E2C9192,49,Customer Support,Customer Success Manager,1,9955,0,No
EMP-6F183A1E,50,Customer Support,Support Specialist,3,4346,2,Yes
EMP-EF116873,22,Customer Support,Customer Success Manager,1,10394,4,No
EMP-F9DEB0AB,49,Customer Support,Support Director,13,11819,5,Yes
EMP-10D52DBB,32,Research & Development,Research Scientist,1,2612,0,No
EMP-479F67C3,46,Research & Development,Laboratory Technician,32,4501,4,No
EMP-248A0F9D,41,Human Resources,HR Director,9,11140,7,No
EMP-2887B97A,46,Human Resources,HR Business Partner,1,6616,6,No
EMP-9463B0F0,33,Sales,Regional Manager,10,10507,1,Yes
EMP-DCAD24A1,26,Human Resources,HR Business Partner,12,6342,0,No
EMP-599E8ED4,37,Research & Development,Research Director,24,7686,1,No
EMP-CAA8185D,42,Human Resources,HR Business Partner,6,5306,12,No
EMP-8E34B033,41,Human Resources,HR Director,2,8450,0,No
EMP-359F97D8,46,Sales,Sales Representative,14,6012,1,Yes
EMP-6D11C028,18,Sales,Sales Executive,41,2566,0,No
EMP-5D3F2074,28,Research & Development,Research Scientist,8,2376,1,No
EMP-859FF5C6,35,Research & Development,Manufacturing Director,22,10055,0,No
EMP-4574EC56,44,Customer Support,Support Specialist,1,4318,17,No
EMP-F23740B2,44,Sales,Sales Representative,11,3916,1,No
EMP-D429D44A,32,Research & Development,Laboratory Technician,1,2877,0,Yes
EMP-45C96A2B,36,Customer Support,Customer Success Manager,15,8504,0,No
EMP-41CAAF75,41,Human Resources,HR Business Partner,2,4922,0,No
EMP-DCB359E3,33,Human Resources,HR Business Partner,10,7289,3,No
EMP-CE200C9D,49,Engineering,Senior Software Engineer,9,7373,1,No
EMP-CB1CB636,37,Customer Support,Customer Success Manager,22,8938,4,No
EMP-DBBA48D4,43,Sales,Regional Manager,11,8545,19,No
EMP-72710DA0,45,Human Resources,HR Director,1,8834,7,No
EMP-578DD902,35,Customer Support,Customer Success Manager,9,10519,2,No
EMP-D22AAB3B,19,Sales,Sales Representative,14,3282,1,Yes
EMP-B3A8DBF0,41,Human Resources,HR Director,2,10301,0,No
EMP-2C4BAF7D,42,Human Resources,HR Business Partner,10,5722,6,No
EMP-69A1B4E2,46,Human Resources,HR Generalist,1,2840,2,Yes
EMP-FF90F443,27,Research & Development,Laboratory Technician,17,4432,1,No
EMP-765A7712,27,Customer Support,Customer Success Manager,9,11662,0,No
EMP-D9919843,45,Research & Development,Laboratory Technician,60,3315,1,No
EMP-8250EF9C,46,Human Resources,HR Business Partner,33,4524,12,No
EMP-8994BF31,52,Engineering,Senior Software Engineer,1,6016,18,No
EMP-935FE14D,32,Customer Support,Support Director,3,9240,8,No
EMP-6F057B4E,30,Research & Development,Manufacturing Director,4,9334,12,No
EMP-A0CC42FB,26,Research & Development,Research Director,1,11784,8,No
EMP-C72B2D9B,32,Human Resources,HR Director,1,10597,0,No
EMP-16C4D4E1,40,Research & Development,Research Scientist,26,2818,3,Yes
EMP-F3F6EAA9,36,Engineering,Software Engineer,12,5431,6,No
EMP-4D38128F,33,Customer Support,Support Specialist,10,2704,0,No
EMP-94BC26FD,43,Human Resources,HR Director,55,6994,3,Yes
EMP-A5B57F0D,35,Human Resources,HR Generalist,15,5549,4,No
EMP-169F576F,35,Human Resources,HR Business Partner,9,7124,4,No
EMP-B9E6F275,27,Human Resources,HR Business Partner,1,5695,0,No
EMP-95798EDB,34,Human Resources,HR Business Partner,2,6587,6,No
EMP-3A948A83,38,Engineering,Software Engineer,1,2000,16,No
EMP-02EB764F,52,Customer Support,Support Director,1,8985,0,No
EMP-FBB7F1D4,38,Sales,Sales Representative,6,3628,3,No
EMP-0EF167B8,37,Customer Support,Support Specialist,12,3873,2,No
EMP-CD6A5681,29,Engineering,Engineering Manager,16,10526,4,No
EMP-C9FAA5BF,31,Sales,Sales Executive,9,3120,8,Yes
EMP-35E18E5F,22,Research & Development,Manufacturing Director,20,8952,4,No
EMP-2825CA0D,31,Customer Support,Customer Success Manager,2,6102,4,No
EMP-CFA80362,18,Research & Development,Laboratory Technician,8,2000,0,No
EMP-A64C2E82,35,Research & Development,Manufacturing Director,12,11266,4,No
EMP-08A8691D,24,Sales,Sales Representative,6,3958,1,No
EMP-4F696B69,35,Research & Development,Research Scientist,30,4751,3,No
EMP-5B512807,45,Sales,Sales Executive,1,6585,2,No
EMP-682E8B55,40,Engineering,Senior Software Engineer,5,5037,7,No
EMP-C5D802E2,32,Engineering,Senior Software Engineer,5,5434,13,Yes
EMP-9B337C67,31,Customer Support,Support Specialist,7,5998,0,No
EMP-31CE03CF,44,Sales,Sales Representative,1,2042,16,No
EMP-8E4C5679,42,Customer Support,Support Specialist,2,2733,6,Yes
EMP-C535B95E,44,Sales,Regional Manager,9,10926,11,No
EMP-39F913C1,35,Research & Development,Manufacturing Director,2,8908,17,No
EMP-356D390C,52,Sales,Sales Representative,11,3160,1,No
EMP-C019A4E3,30,Human Resources,HR Generalist,5,2859,1,Yes
EMP-F13474EC,37,Sales,Sales Representative,4,4291,0,No
EMP-807B896E,47,Engineering,Engineering Manager,1,10232,0,No
EMP-6B356493,43,Customer Support,Customer Success Manager,1,11127,4,No
EMP-084A2F5B,28,Research & Development,Manufacturing Director,14,7865,8,No
EMP-29F33450,43,Engineering,Senior Software Engineer,5,5845,7,No
EMP-15A02EB3,47,Research & Development,Research Director,23,9553,0,Yes
EMP-029113CF,31,Research & Development,Research Scientist,16,4711,9,No
EMP-88DA1AC8,38,Sales,Regional Manager,1,9554,0,No
EMP-1F52FEB7,61,Sales,Sales Representative,10,5421,0,No
EMP-DC7CC622,45,Sales,Sales Representative,10,4134,8,No
EMP-96D5A4D2,38,Human Resources,HR Director,6,9235,3,No
EMP-C162530F,40,Customer Support,Support Specialist,6,3413,7,No
EMP-4B7DB804,26,Sales,Sales Executive,10,3940,0,No
EMP-1A0973E9,40,Engineering,Senior Software Engineer,1,7149,16,No
EMP-A5766083,30,Customer Support,Customer Success Manager,9,9640,1,No
EMP-0D8EA948,43,Research & Development,Research Scientist,38,4594,3,No
EMP-BA068C0F,54,Sales,Sales Representative,1,3657,3,No
EMP-797F371A,29,Sales,Regional Manager,5,9717,9,No
EMP-8E4D6C7B,35,Customer Support,Support Director,20,9111,0,No
EMP-8FA71340,32,Engineering,Software Engineer,9,4353,2,No
EMP-CA2A1889,31,Customer Support,Support Specialist,10,4866,1,No
EMP-CDAF976F,44,Sales,Sales Representative,1,4461,10,No
EMP-956E59A1,28,Research & Development,Manufacturing Director,5,9899,0,No
EMP-22A30568,48,Research & Development,Manufacturing Director,1,10556,3,No
EMP-5958F6A8,44,Human Resources,HR Generalist,7,4023,2,Yes
EMP-15F07063,37,Engineering,Software Engineer,6,5442,3,No
EMP-C60ADB7D,40,Engineering,Senior Software Engineer,5,6349,2,No
EMP-8EFD5BB9,65,Sales,Regional Manager,2,9233,7,Yes
EMP-C0C03D0A,18,Sales,Regional Manager,1,9395,0,No
EMP-4FF87903,36,Research & Development,Laboratory Technician,1,4317,3,No
EMP-9213FFC0,42,Sales,Regional Manager,8,7260,2,No
EMP-5573A491,43,Human Resources,HR Director,4,9531,1,No
EMP-DD06AD54,35,Human Resources,HR Business Partner,14,4084,1,No
EMP-E471FA11,52,Sales,Sales Executive,4,3496,4,No
EMP-FBB6C2FF,44,Human Resources,HR Business Partner,1,5035,9,No
EMP-892453EE,41,Human Resources,HR Business Partner,4,5702,6,No
EMP-0D65EA22,44,Sales,Sales Executive,1,3664,0,Yes
EMP-85683888,29,Research & Development,Research Scientist,2,3983,11,No
EMP-CB385ABA,37,Engineering,Engineering Manager,25,9889,3,No
EMP-82001598,47,Sales,Sales Representative,10,2739,22,No
EMP-62F75ABF,46,Research & Development,Laboratory Technician,1,2576,0,No
EMP-36E984B9,43,Engineering,Senior Software Engineer,7,6743,1,No
EMP-5C97958E,33,Engineering,Senior Software Engineer,4,5089,7,No
EMP-D62FDD15,29,Research & Development,Laboratory Technician,1,4090,0,Yes
EMP-CFA6178D,44,Sales,Sales Executive,10,3830,8,Yes
EMP-540BADA7,18,Customer Support,Customer Success Manager,1,8964,0,No
EMP-876C2F80,32,Engineering,Software Engineer,7,4575,3,No
EMP-578211FE,43,Human Resources,HR Director,8,9778,3,Yes
EMP-735F2888,46,Research & Development,Research Director,1,10738,9,No
EMP-7B118BF4,33,Sales,Sales Representative,2,3008,2,No
EMP-F2C47D26,37,Sales,Sales Representative,5,2000,19,No
EMP-5D290BF3,39,Sales,Regional Manager,1,8973,9,No
EMP-71677A7D,65,Customer Support,Support Director,8,11232,0,No
EMP-B9258B23,31,Customer Support,Support Specialist,9,2782,1,No
EMP-03ED8C39,31,Human Resources,HR Director,1,10761,0,No
EMP-1ED30CF4,47,Customer Support,Support Specialist,15,5648,13,No
EMP-02DEA35B,29,Research & Development,Research Director,2,10170,9,No
EMP-C8136BE1,30,Engineering,Software Engineer,25,5931,5,No
EMP-7223E826,29,Customer Support,Support Director,5,8136,0,Yes
EMP-57E7ADB5,27,Research & Development,Research Director,5,9588,2,No
EMP-AD9CFC71,44,Research & Development,Laboratory Technician,1,4724,2,No
EMP-67528DF8,27,Human Resources,HR Generalist,16,3552,6,No
EMP-F675CEAB,33,Human Resources,HR Generalist,1,2615,4,No
EMP-C43D5A13,32,Customer Support,Support Director,8,11190,12,No
EMP-FAE70E4E,25,Research & Development,Laboratory Technician,4,4253,7,No
EMP-2A46C4EF,51,Customer Support,Customer Success Manager,20,11151,11,Yes
EMP-F2C8C244,54,Engineering,Senior Software Engineer,14,6366,4,No
EMP-D0868C7D,42,Engineering,Engineering Manager,12,8998,0,No
EMP-7F97A069,25,Sales,Sales Representative,4,3828,0,No
EMP-812E1A36,48,Customer Support,Support Director,9,6970,5,Yes
EMP-FCAAC828,33,Sales,Regional Manager,1,10252,9,No
EMP-BB6FCE45,38,Human Resources,HR Director,39,11075,0,No
EMP-1937287C,47,Engineering,Senior Software Engineer,4,4319,13,No
EMP-5D9C4125,38,Sales,Sales Executive,8,3126,5,No
EMP-7BACBA3F,30,Human Resources,HR Director,18,7998,1,No
EMP-4BB16657,40,Customer Support,Customer Success Manager,14,11103,6,No
EMP-BA3B7BCA,41,Human Resources,HR Director,20,7932,2,No
EMP-BE87EC53,37,Sales,Regional Manager,1,10203,2,No
EMP-94B16196,36,Human Resources,HR Business Partner,20,6370,10,No
EMP-D15DD92B,31,Human Resources,HR Director,12,9317,1,No
EMP-9A3F1C77,35,Sales,Sales Executive,6,5743,7,No
EMP-338970F4,27,Engineering,Software Engineer,4,2000,2,No
EMP-2AB47C96,51,Engineering,Software Engineer,4,4138,3,No
EMP-BD71385B,26,Research & Development,Research Scientist,3,5064,8,No
EMP-478973BB,43,Engineering,Software Engineer,10,5962,0,No
EMP-0CC93890,39,Research & Development,Manufacturing Director,7,12470,2,Yes
EMP-D5B93958,36,Engineering,Software Engineer,6,4680,0,No
EMP-36D00615,45,Customer Support,Support Specialist,2,7735,6,No
EMP-B903C6A9,33,Engineering,Senior Software Engineer,6,5455,1,No
EMP-A712B66F,45,Customer Support,Support Specialist,10,2470,8,No
EMP-E141D4F4,30,Sales,Regional Manager,3,9430,12,No
EMP-0AD39D9E,53,Customer Support,Customer Success Manager,1,10480,3,No
EMP-18251943,38,Engineering,Engineering Manager,25,8985,17,No
EMP-D0B31B5F,18,Research & Development,Research Scientist,29,6450,0,No
EMP-5C093039,37,Research & Development,Laboratory Technician,2,3117,3,No
EMP-6FC0ABDE,60,Customer Support,Support Director,4,8118,0,No
EMP-DCD80D4B,50,Customer Support,Customer Success Manager,10,9617,2,No
EMP-1E971D3B,45,Customer Support,Support Director,34,10246,11,No
EMP-4EE25E6C,45,Human Resources,HR Business Partner,1,8873,1,No
EMP-72C6B770,59,Human Resources,HR Business Partner,8,5175,6,No
EMP-46AB11A9,42,Research & Development,Research Director,1,7569,2,No
EMP-C1104C0A,46,Customer Support,Customer Success Manager,46,10885,1,No
EMP-ECA745CC,18,Customer Support,Customer Success Manager,5,9573,0,No
EMP-9136806D,45,Customer Support,Support Director,2,10021,10,No
EMP-4AA70B9F,25,Research & Development,Manufacturing Director,7,8254,7,No
EMP-BDAC6C9B,36,Research & Development,Research Scientist,19,3491,2,No
EMP-CE7CEB8E,34,Human Resources,HR Director,4,7990,12,Yes
EMP-5E91EA78,38,Human Resources,HR Director,44,11529,3,No
EMP-BFE4C4E4,26,Customer Support,Support Director,29,9336,7,No
EMP-69E89181,44,Customer Support,Customer Success Manager,12,7733,14,No
EMP-E2FA326A,38,Engineering,Software Engineer,14,5244,4,No
EMP-7739BD11,28,Sales,Sales Representative,1,4163,3,No
EMP-5A30FBC9,47,Sales,Sales Executive,34,6789,3,No
EMP-8CEC719B,38,Research & Development,Manufacturing Director,18,8743,20,No
EMP-5318D6B8,19,Research & Development,Laboratory Technician,23,3153,1,No
EMP-8B916971,24,Human Resources,HR Generalist,1,6044,2,No
EMP-503BBBC3,46,Sales,Sales Representative,29,2653,1,No
EMP-73AE09AC,30,Sales,Regional Manager,27,9681,7,No
EMP-74BE9CC8,48,Customer Support,Support Specialist,10,4602,17,No
EMP-DC9E57BE,42,Customer Support,Customer Success Manager,7,9841,0,No
EMP-573731FD,27,Human Resources,HR Director,8,9697,3,No
EMP-3ACFBDB7,37,Engineering,Senior Software Engineer,30,4314,2,No
EMP-C15B9F2C,54,Human Resources,HR Director,9,8892,1,Yes
EMP-3A8C1B78,24,Human Resources,HR Generalist,33,3476,0,No
EMP-0FFC36AC,35,Engineering,Software Engineer,2,3916,7,No
EMP-9E89847B,35,Human Resources,HR Director,1,9582,8,No
EMP-57CFD56C,39,Customer Support,Support Specialist,19,4117,5,No
EMP-42536001,41,Research & Development,Manufacturing Director,7,10144,1,No
EMP-377A141B,42,Sales,Sales Executive,39,4874,0,No
EMP-7C8B5AA7,31,Customer Support,Support Specialist,15,3209,1,No
EMP-905B77B5,48,Engineering,Senior Software Engineer,8,5511,11,No
EMP-0E2DDDA5,36,Research & Development,Research Scientist,11,3746,10,No
EMP-2A902DF9,60,Human Resources,HR Generalist,2,2977,8,No
EMP-FD56CF72,29,Research & Development,Laboratory Technician,8,3986,3,No
EMP-A72DA898,36,Human Resources,HR Director,4,8243,3,Yes
EMP-A180EF66,37,Customer Support,Support Director,14,9619,6,No
EMP-1099184B,32,Customer Support,Support Director,14,9419,14,No
EMP-1745995A,30,Human Resources,HR Director,2,8246,4,No
EMP-02778019,33,Research & Development,Laboratory Technician,11,2805,4,No
EMP-6B507DAF,24,Research & Development,Research Director,8,7376,0,No
EMP-F13EC15C,40,Engineering,Software Engineer,25,3464,1,No
EMP-B33E2D08,48,Research & Development,Manufacturing Director,21,7253,14,No
EMP-3EFB6589,34,Human Resources,HR Generalist,11,4256,2,No
EMP-D90BA7CB,31,Customer Support,Support Director,2,9550,7,No
EMP-98A26CAB,19,Customer Support,Support Director,4,9085,1,Yes
EMP-AB21DCDF,29,Human Resources,HR Business Partner,1,7110,1,No
EMP-2C198C13,39,Customer Support,Support Director,7,10524,4,No
EMP-990AA7CD,49,Sales,Regional Manager,7,8992,0,No
EMP-8581A0BE,39,Engineering,Software Engineer,27,2705,1,Yes
EMP-6024A85F,41,Customer Support,Support Director,2,10205,0,No
EMP-139AD026,40,Customer Support,Customer Success Manager,2,8991,2,No
EMP-AEAC44EE,55,Customer Support,Customer Success Manager,1,9616,2,No
EMP-801C13B6,65,Human Resources,HR Director,17,8312,0,Yes
EMP-4EE8162D,44,Customer Support,Support Specialist,8,5149,6,No
EMP-9A2BA5E8,27,Research & Development,Laboratory Technician,10,3691,3,No
EMP-C433B9D6,24,Research & Development,Research Scientist,23,5443,4,No
EMP-2C6ADA35,36,Engineering,Software Engineer,14,2989,7,Yes
EMP-DEC01815,47,Engineering,Engineering Manager,3,9584,2,No
EMP-0FA5A628,46,Sales,Regional Manager,1,10108,10,No
EMP-E5F2D218,28,Sales,Sales Representative,2,3353,2,No
EMP-FE42B280,29,Sales,Sales Executive,1,2639,1,Yes
EMP-6638C931,21,Research & Development,Manufacturing Director,4,12027,3,No
EMP-1088333F,40,Customer Support,Support Specialist,4,4500,6,No
EMP-74AB1BF7,48,Engineering,Senior Software Engineer,2,5342,0,No
EMP-7E359489,24,Engineering,Senior Software Engineer,8,6868,3,No
EMP-CC3B0BB9,26,Engineering,Engineering Manager,19,10438,1,Yes
EMP-1FC4EDD2,23,Sales,Regional Manager,7,8084,0,No
EMP-BBE47D9B,31,Sales,Regional Manager,11,10390,8,No
EMP-8F356E92,54,Sales,Sales Representative,10,4498,2,No
EMP-9C31BFD8,31,Sales,Sales Representative,8,5092,6,No
EMP-E5976FB0,23,Human Resources,HR Director,6,8498,5,Yes
EMP-58A59256,38,Engineering,Senior Software Engineer,10,6910,11,No
EMP-B7D41659,35,Sales,Sales Representative,12,3624,8,No
EMP-1020078D,35,Research & Development,Research Scientist,1,5298,2,No
EMP-542FC9C2,30,Customer Support,Customer Success Manager,14,8425,0,No
